Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12
p_s_in;Umag_in;p_t_in;p_k_in;C_fric_in;p_s_out;Umag_out;p_t_out;p_k_out;C_fric_out;area;JxB
;;;;;;;;;;;
2.4864906570067963e-13;5.999139832111482e-05;2.6992261530410593e-06;1.6576604380045308e-16;9.211865716615089e-08;2.4864906570067963e-13;5.999139832111482e-05;2.6992261530410593e-06;1.6576604380045308e-16;9.211865716615089e-08;0.00019999999105930338;5.629286539866561
-5.165079471733798e-10;0.00013969529817875996;1.463556574199232e-05;-3.4433863144891987e-13;-3.5290041307024976e-05;-5.165079471733798e-10;0.00013969529817875996;1.463556574199232e-05;-3.4433863144891987e-13;-3.5290041307024976e-05;0.00019999999105930338;-5.273121136957043
-0.0004942877494007438;0.00019990581455575892;-0.00046431599838084265;-3.295251662671625e-07;-16.49178751927236;-0.0004942877494007438;0.00019990581455575892;-0.00046431599838084265;-3.295251662671625e-07;-16.49178751927236;0.00019999999105930338;-4.846752089701272
0.020698528539228697;0.0002399598040534999;0.020741714069899744;1.3799019026152464e-05;479.29313864160446;0.020698528539228697;0.0002399598040534999;0.020741714069899744;1.3799019026152464e-05;479.29313864160446;0.00019999999105930338;-3.721807807952921
0.020698528539228697,0.0002399598040534999,0.020741714069899744,1.3799019026152464e-05,479.29313864160446,0.020698528539228697,0.0002399598040534999,0.020741714069899744,1.3799019026152464e-05,479.29313864160446,0.00019999999105930338,-3.721807807952921
