"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.357,-0.005,-0.01,0.04999,0.0073163,0
0.357,-0.005,0.01,0.04999,0.0073163,0
0.357,0.005,-0.01,0.05277,-0.00712,0
0.357,0.005,0.01,0.05277,-0.00712,0
0.357,-0.0018667,-0.01,0.72596,0.055081,0
0.357,-0.0017333,-0.01,0.72609,0.052083,0
0.357,-0.0016,-0.01,0.72621,0.048981,0
0.357,-0.0014667,-0.01,0.72642,0.045677,0
0.357,-0.0013333,-0.01,0.7266,0.042228,0
0.357,-0.0012,-0.01,0.72666,0.038675,0
0.357,-0.0010667,-0.01,0.72672,0.035002,0
0.357,-0.00093333,-0.01,0.72684,0.031214,0
0.357,-0.0008,-0.01,0.72702,0.027316,0
0.357,-0.00066667,-0.01,0.72722,0.023313,0
0.357,-0.00053333,-0.01,0.72731,0.019227,0
0.357,-0.0004,-0.01,0.72729,0.015077,0
0.357,-0.00026667,-0.01,0.72725,0.010867,0
0.357,-0.00013333,-0.01,0.72725,0.0066126,5.9891e-17
0.357,0,-0.01,0.72725,0.0023021,-1.5035e-19
0.357,0.00013333,-0.01,0.72719,-0.0020426,-6.0041e-17
0.357,0.00026667,-0.01,0.72715,-0.006338,0
0.357,0.0004,-0.01,0.7272,-0.010572,0
0.357,0.00053333,-0.01,0.72727,-0.014759,0
0.357,0.00066667,-0.01,0.72732,-0.01888,0
0.357,0.0008,-0.01,0.72728,-0.022931,0
0.357,0.00093333,-0.01,0.72713,-0.0269,0
0.357,0.0010667,-0.01,0.72695,-0.030764,0
0.357,0.0012,-0.01,0.72681,-0.034508,0
0.357,0.0013333,-0.01,0.72671,-0.038122,0
0.357,0.0014667,-0.01,0.7266,-0.041622,0
0.357,0.0016,-0.01,0.72648,-0.044983,0
0.357,0.0017333,-0.01,0.72641,-0.048163,0
0.357,0.0018667,-0.01,0.72631,-0.051252,0
0.357,-0.0018667,0.01,0.72596,0.055081,0
0.357,-0.0017333,0.01,0.72609,0.052083,0
0.357,-0.0016,0.01,0.72621,0.048981,0
0.357,-0.0014667,0.01,0.72642,0.045677,0
0.357,-0.0013333,0.01,0.7266,0.042228,0
0.357,-0.0012,0.01,0.72666,0.038675,0
0.357,-0.0010667,0.01,0.72672,0.035002,0
0.357,-0.00093333,0.01,0.72684,0.031214,0
0.357,-0.0008,0.01,0.72702,0.027316,0
0.357,-0.00066667,0.01,0.72722,0.023313,0
0.357,-0.00053333,0.01,0.72731,0.019227,0
0.357,-0.0004,0.01,0.72729,0.015077,0
0.357,-0.00026667,0.01,0.72725,0.010867,0
0.357,-0.00013333,0.01,0.72725,0.0066126,5.9891e-17
0.357,3.4544e-17,0.01,0.72725,0.0023021,-1.5035e-19
0.357,0.00013333,0.01,0.72719,-0.0020426,-6.0041e-17
0.357,0.00026667,0.01,0.72715,-0.006338,0
0.357,0.0004,0.01,0.7272,-0.010572,0
0.357,0.00053333,0.01,0.72727,-0.014759,0
0.357,0.00066667,0.01,0.72732,-0.01888,0
0.357,0.0008,0.01,0.72728,-0.022931,0
0.357,0.00093333,0.01,0.72713,-0.0269,0
0.357,0.0010667,0.01,0.72695,-0.030764,0
0.357,0.0012,0.01,0.72681,-0.034508,0
0.357,0.0013333,0.01,0.72671,-0.038122,0
0.357,0.0014667,0.01,0.7266,-0.041622,0
0.357,0.0016,0.01,0.72648,-0.044983,0
0.357,0.0017333,0.01,0.72641,-0.048163,0
0.357,0.0018667,0.01,0.72631,-0.051252,0
0.263,-0.005,-0.01,0.28108,-0.0037545,0
0.264,-0.005,-0.01,0.29241,-0.0037785,0
0.265,-0.005,-0.01,0.30657,-0.0036652,0
0.266,-0.005,-0.01,0.31015,-0.0035177,0
0.267,-0.005,-0.01,0.31019,-0.00335,0
0.268,-0.005,-0.01,0.3063,-0.0029281,0
0.269,-0.005,-0.01,0.30238,-0.0028237,0
0.27,-0.005,-0.01,0.3014,-0.0030679,0
0.271,-0.005,-0.01,0.30093,-0.0032349,0
0.272,-0.005,-0.01,0.30144,-0.003321,0
0.273,-0.005,-0.01,0.30339,-0.0031686,0
0.274,-0.005,-0.01,0.30555,-0.0028488,0
0.275,-0.005,-0.01,0.30631,-0.0026076,0
0.276,-0.005,-0.01,0.30695,-0.0027201,0
0.277,-0.005,-0.01,0.30815,-0.0028911,0
0.278,-0.005,-0.01,0.30681,-0.0026509,0
0.279,-0.005,-0.01,0.30416,-0.0025904,0
0.28,-0.005,-0.01,0.30162,-0.0027662,0
0.281,-0.005,-0.01,0.29721,-0.0027511,0
0.282,-0.005,-0.01,0.29112,-0.0028048,0
0.283,-0.005,-0.01,0.28506,-0.0030705,0
0.284,-0.005,-0.01,0.27957,-0.003366,0
0.285,-0.005,-0.01,0.27315,-0.0034067,0
0.286,-0.005,-0.01,0.26672,-0.0033259,0
0.287,-0.005,-0.01,0.262,-0.003265,0
0.288,-0.005,-0.01,0.25752,-0.0031881,0
0.289,-0.005,-0.01,0.25352,-0.0032681,0
0.29,-0.005,-0.01,0.25037,-0.0033415,0
0.291,-0.005,-0.01,0.24704,-0.003233,0
0.292,-0.005,-0.01,0.24371,-0.0030993,0
0.293,-0.005,-0.01,0.24077,-0.0030297,0
0.294,-0.005,-0.01,0.23801,-0.0029837,0
0.295,-0.005,-0.01,0.23467,-0.0028541,0
0.296,-0.005,-0.01,0.2311,-0.002683,0
0.297,-0.005,-0.01,0.22771,-0.0024771,0
0.298,-0.005,-0.01,0.22376,-0.0021821,0
0.299,-0.005,-0.01,0.21997,-0.0019284,0
0.3,-0.005,-0.01,0.21682,-0.0017418,0
0.301,-0.005,-0.01,0.21368,-0.001559,0
0.302,-0.005,-0.01,0.21059,-0.0014043,0
0.303,-0.005,-0.01,0.20772,-0.0012667,0
0.304,-0.005,-0.01,0.20493,-0.0011167,0
0.305,-0.005,-0.01,0.20184,-0.00094246,0
0.306,-0.005,-0.01,0.19883,-0.00077794,0
0.307,-0.005,-0.01,0.19624,-0.00063157,0
0.308,-0.005,-0.01,0.19352,-0.00048647,0
0.309,-0.005,-0.01,0.19103,-0.00036197,0
0.31,-0.005,-0.01,0.18885,-0.00024238,0
0.311,-0.005,-0.01,0.1865,-0.00011353,0
0.312,-0.005,-0.01,0.1841,5.5604e-06,0
0.313,-0.005,-0.01,0.18191,0.00010808,0
0.314,-0.005,-0.01,0.1799,0.00020159,0
0.315,-0.005,-0.01,0.17777,0.00028934,0
0.316,-0.005,-0.01,0.17581,0.00036984,0
0.317,-0.005,-0.01,0.17414,0.00044887,0
0.318,-0.005,-0.01,0.17226,0.00052155,0
0.319,-0.005,-0.01,0.17041,0.00057647,0
0.32,-0.005,-0.01,0.16875,0.00061968,0
0.321,-0.005,-0.01,0.16701,0.00065982,0
0.322,-0.005,-0.01,0.16534,0.00070305,0
0.323,-0.005,-0.01,0.16386,0.00074952,0
0.324,-0.005,-0.01,0.16242,0.00079023,0
0.325,-0.005,-0.01,0.16079,0.00081536,0
0.326,-0.005,-0.01,0.15919,0.00082987,0
0.327,-0.005,-0.01,0.15783,0.00085302,0
0.328,-0.005,-0.01,0.1564,0.00088909,0
0.329,-0.005,-0.01,0.15515,0.00094109,0
0.33,-0.005,-0.01,0.15406,0.00098927,0
0.331,-0.005,-0.01,0.15276,0.0010075,0
0.332,-0.005,-0.01,0.15129,0.00099575,0
0.333,-0.005,-0.01,0.14984,0.000976,0
0.334,-0.005,-0.01,0.1485,0.000971,0
0.335,-0.005,-0.01,0.14713,0.00098177,0
0.336,-0.005,-0.01,0.14586,0.0010032,0
0.337,-0.005,-0.01,0.1447,0.0010238,0
0.338,-0.005,-0.01,0.14337,0.0010328,0
0.339,-0.005,-0.01,0.14207,0.0010446,0
0.34,-0.005,-0.01,0.14091,0.0010698,0
0.341,-0.005,-0.01,0.13972,0.0011013,0
0.342,-0.005,-0.01,0.13853,0.0011396,0
0.343,-0.005,-0.01,0.13736,0.0011777,0
0.344,-0.005,-0.01,0.13619,0.001209,0
0.345,-0.005,-0.01,0.13493,0.0012349,0
0.346,-0.005,-0.01,0.13373,0.001259,0
0.347,-0.005,-0.01,0.13263,0.0012854,0
0.348,-0.005,-0.01,0.13159,0.0013123,0
0.349,-0.005,-0.01,0.13082,0.0013564,0
0.35,-0.005,-0.01,0.1304,0.0014118,0
0.351,-0.005,-0.01,0.13088,0.0014519,0
0.352,-0.005,-0.01,0.13213,0.0015366,0
0.353,-0.005,-0.01,0.13508,0.0017213,0
0.354,-0.005,-0.01,0.14229,0.0019992,0
0.355,-0.005,-0.01,0.14999,0.0024815,0
0.356,-0.005,-0.01,0.1014,0.0050589,0
0.263,-0.005,0.01,0.28108,-0.0037545,0
0.264,-0.005,0.01,0.29241,-0.0037785,0
0.265,-0.005,0.01,0.30657,-0.0036652,0
0.266,-0.005,0.01,0.31015,-0.0035177,0
0.267,-0.005,0.01,0.31019,-0.00335,0
0.268,-0.005,0.01,0.3063,-0.0029281,0
0.269,-0.005,0.01,0.30238,-0.0028237,0
0.27,-0.005,0.01,0.3014,-0.0030679,0
0.271,-0.005,0.01,0.30093,-0.0032349,0
0.272,-0.005,0.01,0.30144,-0.003321,0
0.273,-0.005,0.01,0.30339,-0.0031686,0
0.274,-0.005,0.01,0.30555,-0.0028488,0
0.275,-0.005,0.01,0.30631,-0.0026076,0
0.276,-0.005,0.01,0.30695,-0.0027201,0
0.277,-0.005,0.01,0.30815,-0.0028911,0
0.278,-0.005,0.01,0.30681,-0.0026509,0
0.279,-0.005,0.01,0.30416,-0.0025904,0
0.28,-0.005,0.01,0.30162,-0.0027662,0
0.281,-0.005,0.01,0.29721,-0.0027511,0
0.282,-0.005,0.01,0.29112,-0.0028048,0
0.283,-0.005,0.01,0.28506,-0.0030705,0
0.284,-0.005,0.01,0.27957,-0.003366,0
0.285,-0.005,0.01,0.27315,-0.0034067,0
0.286,-0.005,0.01,0.26672,-0.0033259,0
0.287,-0.005,0.01,0.262,-0.003265,0
0.288,-0.005,0.01,0.25752,-0.0031881,0
0.289,-0.005,0.01,0.25352,-0.0032681,0
0.29,-0.005,0.01,0.25037,-0.0033415,0
0.291,-0.005,0.01,0.24704,-0.003233,0
0.292,-0.005,0.01,0.24371,-0.0030993,0
0.293,-0.005,0.01,0.24077,-0.0030297,0
0.294,-0.005,0.01,0.23801,-0.0029837,0
0.295,-0.005,0.01,0.23467,-0.0028541,0
0.296,-0.005,0.01,0.2311,-0.002683,0
0.297,-0.005,0.01,0.22771,-0.0024771,0
0.298,-0.005,0.01,0.22376,-0.0021821,0
0.299,-0.005,0.01,0.21997,-0.0019284,0
0.3,-0.005,0.01,0.21682,-0.0017418,0
0.301,-0.005,0.01,0.21368,-0.001559,0
0.302,-0.005,0.01,0.21059,-0.0014043,0
0.303,-0.005,0.01,0.20772,-0.0012667,0
0.304,-0.005,0.01,0.20493,-0.0011167,0
0.305,-0.005,0.01,0.20184,-0.00094246,0
0.306,-0.005,0.01,0.19883,-0.00077794,0
0.307,-0.005,0.01,0.19624,-0.00063157,0
0.308,-0.005,0.01,0.19352,-0.00048647,0
0.309,-0.005,0.01,0.19103,-0.00036197,0
0.31,-0.005,0.01,0.18885,-0.00024238,0
0.311,-0.005,0.01,0.1865,-0.00011353,0
0.312,-0.005,0.01,0.1841,5.5604e-06,0
0.313,-0.005,0.01,0.18191,0.00010808,0
0.314,-0.005,0.01,0.1799,0.00020159,0
0.315,-0.005,0.01,0.17777,0.00028934,0
0.316,-0.005,0.01,0.17581,0.00036984,0
0.317,-0.005,0.01,0.17414,0.00044887,0
0.318,-0.005,0.01,0.17226,0.00052155,0
0.319,-0.005,0.01,0.17041,0.00057647,0
0.32,-0.005,0.01,0.16875,0.00061968,0
0.321,-0.005,0.01,0.16701,0.00065982,0
0.322,-0.005,0.01,0.16534,0.00070305,0
0.323,-0.005,0.01,0.16386,0.00074952,0
0.324,-0.005,0.01,0.16242,0.00079023,0
0.325,-0.005,0.01,0.16079,0.00081536,0
0.326,-0.005,0.01,0.15919,0.00082987,0
0.327,-0.005,0.01,0.15783,0.00085302,0
0.328,-0.005,0.01,0.1564,0.00088909,0
0.329,-0.005,0.01,0.15515,0.00094109,0
0.33,-0.005,0.01,0.15406,0.00098927,0
0.331,-0.005,0.01,0.15276,0.0010075,0
0.332,-0.005,0.01,0.15129,0.00099575,0
0.333,-0.005,0.01,0.14984,0.000976,0
0.334,-0.005,0.01,0.1485,0.000971,0
0.335,-0.005,0.01,0.14713,0.00098177,0
0.336,-0.005,0.01,0.14586,0.0010032,0
0.337,-0.005,0.01,0.1447,0.0010238,0
0.338,-0.005,0.01,0.14337,0.0010328,0
0.339,-0.005,0.01,0.14207,0.0010446,0
0.34,-0.005,0.01,0.14091,0.0010698,0
0.341,-0.005,0.01,0.13972,0.0011013,0
0.342,-0.005,0.01,0.13853,0.0011396,0
0.343,-0.005,0.01,0.13736,0.0011777,0
0.344,-0.005,0.01,0.13619,0.001209,0
0.345,-0.005,0.01,0.13493,0.0012349,0
0.346,-0.005,0.01,0.13373,0.001259,0
0.347,-0.005,0.01,0.13263,0.0012854,0
0.348,-0.005,0.01,0.13159,0.0013123,0
0.349,-0.005,0.01,0.13082,0.0013564,0
0.35,-0.005,0.01,0.1304,0.0014118,0
0.351,-0.005,0.01,0.13088,0.0014519,0
0.352,-0.005,0.01,0.13213,0.0015366,0
0.353,-0.005,0.01,0.13508,0.0017213,0
0.354,-0.005,0.01,0.14229,0.0019992,0
0.355,-0.005,0.01,0.14999,0.0024815,0
0.356,-0.005,0.01,0.1014,0.0050589,0
0.273,0.005,-0.01,0.26014,0.0022195,0
0.274,0.005,-0.01,0.26431,0.0021243,0
0.275,0.005,-0.01,0.2708,0.0019392,0
0.276,0.005,-0.01,0.27625,0.0019885,0
0.277,0.005,-0.01,0.28153,0.0020709,0
0.278,0.005,-0.01,0.28311,0.0017822,0
0.279,0.005,-0.01,0.283,0.0018618,0
0.28,0.005,-0.01,0.28308,0.0022423,0
0.281,0.005,-0.01,0.28102,0.0022542,0
0.282,0.005,-0.01,0.27684,0.0021563,0
0.283,0.005,-0.01,0.27209,0.0022554,0
0.284,0.005,-0.01,0.26782,0.0025509,0
0.285,0.005,-0.01,0.26285,0.0028045,0
0.286,0.005,-0.01,0.25786,0.0031098,0
0.287,0.005,-0.01,0.254,0.0033312,0
0.288,0.005,-0.01,0.24957,0.0032095,0
0.289,0.005,-0.01,0.2454,0.0030603,0
0.29,0.005,-0.01,0.24271,0.0030441,0
0.291,0.005,-0.01,0.2404,0.0030731,0
0.292,0.005,-0.01,0.2378,0.0030793,0
0.293,0.005,-0.01,0.23493,0.0029277,0
0.294,0.005,-0.01,0.23208,0.0026541,0
0.295,0.005,-0.01,0.22903,0.0023884,0
0.296,0.005,-0.01,0.2261,0.0022412,0
0.297,0.005,-0.01,0.22344,0.0021321,0
0.298,0.005,-0.01,0.2201,0.0019318,0
0.299,0.005,-0.01,0.21668,0.001743,0
0.3,0.005,-0.01,0.21378,0.0015951,0
0.301,0.005,-0.01,0.21092,0.0014495,0
0.302,0.005,-0.01,0.20818,0.0013456,0
0.303,0.005,-0.01,0.20558,0.0012511,0
0.304,0.005,-0.01,0.20286,0.0011127,0
0.305,0.005,-0.01,0.19972,0.00092753,0
0.306,0.005,-0.01,0.1967,0.000756,0
0.307,0.005,-0.01,0.19421,0.00062351,0
0.308,0.005,-0.01,0.19169,0.00050207,0
0.309,0.005,-0.01,0.18929,0.00039883,0
0.31,0.005,-0.01,0.18719,0.00029318,0
0.311,0.005,-0.01,0.18504,0.00017292,0
0.312,0.005,-0.01,0.18277,6.3053e-05,0
0.313,0.005,-0.01,0.18051,-3.5064e-05,0
0.314,0.005,-0.01,0.17833,-0.00012795,0
0.315,0.005,-0.01,0.17613,-0.00020427,0
0.316,0.005,-0.01,0.17413,-0.00026553,0
0.317,0.005,-0.01,0.17245,-0.00033376,0
0.318,0.005,-0.01,0.17074,-0.00042088,0
0.319,0.005,-0.01,0.16913,-0.00049972,0
0.32,0.005,-0.01,0.16758,-0.00055482,0
0.321,0.005,-0.01,0.16581,-0.0005933,0
0.322,0.005,-0.01,0.16405,-0.00062178,0
0.323,0.005,-0.01,0.16249,-0.00065,0
0.324,0.005,-0.01,0.16098,-0.00067559,0
0.325,0.005,-0.01,0.15931,-0.00069034,0
0.326,0.005,-0.01,0.15772,-0.00069723,0
0.327,0.005,-0.01,0.15632,-0.00070516,0
0.328,0.005,-0.01,0.15475,-0.00071014,0
0.329,0.005,-0.01,0.15336,-0.00073065,0
0.33,0.005,-0.01,0.1523,-0.0007753,0
0.331,0.005,-0.01,0.15119,-0.00082185,0
0.332,0.005,-0.01,0.15,-0.00085289,0
0.333,0.005,-0.01,0.14869,-0.00085284,0
0.334,0.005,-0.01,0.14732,-0.00084232,0
0.335,0.005,-0.01,0.14599,-0.00087088,0
0.336,0.005,-0.01,0.14481,-0.00091704,0
0.337,0.005,-0.01,0.14366,-0.00093258,0
0.338,0.005,-0.01,0.14224,-0.00091,0
0.339,0.005,-0.01,0.14085,-0.00088467,0
0.34,0.005,-0.01,0.13967,-0.00089269,0
0.341,0.005,-0.01,0.13853,-0.000925,0
0.342,0.005,-0.01,0.13745,-0.00097604,0
0.343,0.005,-0.01,0.1364,-0.0010291,0
0.344,0.005,-0.01,0.13535,-0.0010757,0
0.345,0.005,-0.01,0.13422,-0.0011306,0
0.346,0.005,-0.01,0.13305,-0.0011557,0
0.347,0.005,-0.01,0.13184,-0.0011274,0
0.348,0.005,-0.01,0.13059,-0.0010701,0
0.349,0.005,-0.01,0.1297,-0.0010676,0
0.35,0.005,-0.01,0.12934,-0.0011456,0
0.351,0.005,-0.01,0.12997,-0.0012408,0
0.352,0.005,-0.01,0.13142,-0.0014091,0
0.353,0.005,-0.01,0.13458,-0.0016851,0
0.354,0.005,-0.01,0.1421,-0.002022,0
0.355,0.005,-0.01,0.15009,-0.0025065,0
0.356,0.005,-0.01,0.10288,-0.0049659,0
0.273,0.005,0.01,0.26014,0.0022195,0
0.274,0.005,0.01,0.26431,0.0021243,0
0.275,0.005,0.01,0.2708,0.0019392,0
0.276,0.005,0.01,0.27625,0.0019885,0
0.277,0.005,0.01,0.28153,0.0020709,0
0.278,0.005,0.01,0.28311,0.0017822,0
0.279,0.005,0.01,0.283,0.0018618,0
0.28,0.005,0.01,0.28308,0.0022423,0
0.281,0.005,0.01,0.28102,0.0022542,0
0.282,0.005,0.01,0.27684,0.0021563,0
0.283,0.005,0.01,0.27209,0.0022554,0
0.284,0.005,0.01,0.26782,0.0025509,0
0.285,0.005,0.01,0.26285,0.0028045,0
0.286,0.005,0.01,0.25786,0.0031098,0
0.287,0.005,0.01,0.254,0.0033312,0
0.288,0.005,0.01,0.24957,0.0032095,0
0.289,0.005,0.01,0.2454,0.0030603,0
0.29,0.005,0.01,0.24271,0.0030441,0
0.291,0.005,0.01,0.2404,0.0030731,0
0.292,0.005,0.01,0.2378,0.0030793,0
0.293,0.005,0.01,0.23493,0.0029277,0
0.294,0.005,0.01,0.23208,0.0026541,0
0.295,0.005,0.01,0.22903,0.0023884,0
0.296,0.005,0.01,0.2261,0.0022412,0
0.297,0.005,0.01,0.22344,0.0021321,0
0.298,0.005,0.01,0.2201,0.0019318,0
0.299,0.005,0.01,0.21668,0.001743,0
0.3,0.005,0.01,0.21378,0.0015951,0
0.301,0.005,0.01,0.21092,0.0014495,0
0.302,0.005,0.01,0.20818,0.0013456,0
0.303,0.005,0.01,0.20558,0.0012511,0
0.304,0.005,0.01,0.20286,0.0011127,0
0.305,0.005,0.01,0.19972,0.00092753,0
0.306,0.005,0.01,0.1967,0.000756,0
0.307,0.005,0.01,0.19421,0.00062351,0
0.308,0.005,0.01,0.19169,0.00050207,0
0.309,0.005,0.01,0.18929,0.00039883,0
0.31,0.005,0.01,0.18719,0.00029318,0
0.311,0.005,0.01,0.18504,0.00017292,0
0.312,0.005,0.01,0.18277,6.3053e-05,0
0.313,0.005,0.01,0.18051,-3.5064e-05,0
0.314,0.005,0.01,0.17833,-0.00012795,0
0.315,0.005,0.01,0.17613,-0.00020427,0
0.316,0.005,0.01,0.17413,-0.00026553,0
0.317,0.005,0.01,0.17245,-0.00033376,0
0.318,0.005,0.01,0.17074,-0.00042088,0
0.319,0.005,0.01,0.16913,-0.00049972,0
0.32,0.005,0.01,0.16758,-0.00055482,0
0.321,0.005,0.01,0.16581,-0.0005933,0
0.322,0.005,0.01,0.16405,-0.00062178,0
0.323,0.005,0.01,0.16249,-0.00065,0
0.324,0.005,0.01,0.16098,-0.00067559,0
0.325,0.005,0.01,0.15931,-0.00069034,0
0.326,0.005,0.01,0.15772,-0.00069723,0
0.327,0.005,0.01,0.15632,-0.00070516,0
0.328,0.005,0.01,0.15475,-0.00071014,0
0.329,0.005,0.01,0.15336,-0.00073065,0
0.33,0.005,0.01,0.1523,-0.0007753,0
0.331,0.005,0.01,0.15119,-0.00082185,0
0.332,0.005,0.01,0.15,-0.00085289,0
0.333,0.005,0.01,0.14869,-0.00085284,0
0.334,0.005,0.01,0.14732,-0.00084232,0
0.335,0.005,0.01,0.14599,-0.00087088,0
0.336,0.005,0.01,0.14481,-0.00091704,0
0.337,0.005,0.01,0.14366,-0.00093258,0
0.338,0.005,0.01,0.14224,-0.00091,0
0.339,0.005,0.01,0.14085,-0.00088467,0
0.34,0.005,0.01,0.13967,-0.00089269,0
0.341,0.005,0.01,0.13853,-0.000925,0
0.342,0.005,0.01,0.13745,-0.00097604,0
0.343,0.005,0.01,0.1364,-0.0010291,0
0.344,0.005,0.01,0.13535,-0.0010757,0
0.345,0.005,0.01,0.13422,-0.0011306,0
0.346,0.005,0.01,0.13305,-0.0011557,0
0.347,0.005,0.01,0.13184,-0.0011274,0
0.348,0.005,0.01,0.13059,-0.0010701,0
0.349,0.005,0.01,0.1297,-0.0010676,0
0.35,0.005,0.01,0.12934,-0.0011456,0
0.351,0.005,0.01,0.12997,-0.0012408,0
0.352,0.005,0.01,0.13142,-0.0014091,0
0.353,0.005,0.01,0.13458,-0.0016851,0
0.354,0.005,0.01,0.1421,-0.002022,0
0.355,0.005,0.01,0.15009,-0.0025065,0
0.356,0.005,0.01,0.10288,-0.0049659,0
0.263,-0.0018667,-0.01,0.84606,-0.037473,0
0.264,-0.0018667,-0.01,0.83941,-0.031649,0
0.265,-0.0018667,-0.01,0.82719,-0.020314,0
0.266,-0.0018667,-0.01,0.81677,-0.010024,0
0.267,-0.0018667,-0.01,0.8075,-0.0013017,0
0.268,-0.0018667,-0.01,0.79884,0.0056947,0
0.269,-0.0018667,-0.01,0.79073,0.010881,0
0.27,-0.0018667,-0.01,0.78314,0.014395,0
0.271,-0.0018667,-0.01,0.77598,0.016553,0
0.272,-0.0018667,-0.01,0.7693,0.017632,0
0.273,-0.0018667,-0.01,0.76318,0.017937,0
0.274,-0.0018667,-0.01,0.75763,0.017735,0
0.275,-0.0018667,-0.01,0.75266,0.017168,0
0.276,-0.0018667,-0.01,0.74825,0.016347,0
0.277,-0.0018667,-0.01,0.74434,0.015329,0
0.278,-0.0018667,-0.01,0.74084,0.014123,0
0.279,-0.0018667,-0.01,0.73769,0.012738,0
0.28,-0.0018667,-0.01,0.73483,0.011129,0
0.281,-0.0018667,-0.01,0.73208,0.0093365,0
0.282,-0.0018667,-0.01,0.72936,0.0074069,0
0.283,-0.0018667,-0.01,0.72665,0.0053034,0
0.284,-0.0018667,-0.01,0.7238,0.0031717,0
0.285,-0.0018667,-0.01,0.72073,0.0012402,0
0.286,-0.0018667,-0.01,0.71759,-0.00050949,0
0.287,-0.0018667,-0.01,0.71439,-0.0020172,0
0.288,-0.0018667,-0.01,0.71107,-0.0030727,0
0.289,-0.0018667,-0.01,0.70783,-0.0037219,0
0.29,-0.0018667,-0.01,0.70475,-0.004058,0
0.291,-0.0018667,-0.01,0.70182,-0.0040968,0
0.292,-0.0018667,-0.01,0.69911,-0.0038895,0
0.293,-0.0018667,-0.01,0.69665,-0.0034443,0
0.294,-0.0018667,-0.01,0.69451,-0.0028169,0
0.295,-0.0018667,-0.01,0.69274,-0.0021319,0
0.296,-0.0018667,-0.01,0.69131,-0.0014206,0
0.297,-0.0018667,-0.01,0.69019,-0.00072415,0
0.298,-0.0018667,-0.01,0.68941,-0.00015298,0
0.299,-0.0018667,-0.01,0.68889,0.0003274,0
0.3,-0.0018667,-0.01,0.68858,0.00078306,0
0.301,-0.0018667,-0.01,0.68853,0.0011833,0
0.302,-0.0018667,-0.01,0.6887,0.0015344,0
0.303,-0.0018667,-0.01,0.68906,0.0018619,0
0.304,-0.0018667,-0.01,0.68959,0.0021407,0
0.305,-0.0018667,-0.01,0.69028,0.0023415,0
0.306,-0.0018667,-0.01,0.69106,0.0024831,0
0.307,-0.0018667,-0.01,0.69189,0.0025809,0
0.308,-0.0018667,-0.01,0.6928,0.0026248,0
0.309,-0.0018667,-0.01,0.69374,0.0026287,0
0.31,-0.0018667,-0.01,0.69469,0.0026074,0
0.311,-0.0018667,-0.01,0.69565,0.0025602,0
0.312,-0.0018667,-0.01,0.69663,0.0024983,0
0.313,-0.0018667,-0.01,0.69759,0.0024353,0
0.314,-0.0018667,-0.01,0.69854,0.0023736,0
0.315,-0.0018667,-0.01,0.69949,0.0023113,0
0.316,-0.0018667,-0.01,0.70041,0.0022481,0
0.317,-0.0018667,-0.01,0.70131,0.0021832,0
0.318,-0.0018667,-0.01,0.70217,0.0021137,0
0.319,-0.0018667,-0.01,0.70299,0.0020371,0
0.32,-0.0018667,-0.01,0.70377,0.001954,0
0.321,-0.0018667,-0.01,0.70452,0.001869,0
0.322,-0.0018667,-0.01,0.70523,0.0017854,0
0.323,-0.0018667,-0.01,0.70591,0.0017017,0
0.324,-0.0018667,-0.01,0.70656,0.0016161,0
0.325,-0.0018667,-0.01,0.70718,0.0015288,0
0.326,-0.0018667,-0.01,0.70778,0.0014404,0
0.327,-0.0018667,-0.01,0.70834,0.0013548,0
0.328,-0.0018667,-0.01,0.70886,0.0012775,0
0.329,-0.0018667,-0.01,0.70936,0.0012071,0
0.33,-0.0018667,-0.01,0.70983,0.0011381,0
0.331,-0.0018667,-0.01,0.71027,0.0010678,0
0.332,-0.0018667,-0.01,0.71068,0.00099469,0
0.333,-0.0018667,-0.01,0.71106,0.00091918,0
0.334,-0.0018667,-0.01,0.71141,0.00084464,0
0.335,-0.0018667,-0.01,0.71173,0.00077232,0
0.336,-0.0018667,-0.01,0.71202,0.00069856,0
0.337,-0.0018667,-0.01,0.71229,0.00061992,0
0.338,-0.0018667,-0.01,0.71253,0.0005359,0
0.339,-0.0018667,-0.01,0.71274,0.00044809,0
0.34,-0.0018667,-0.01,0.71293,0.00035944,0
0.341,-0.0018667,-0.01,0.71308,0.00027027,0
0.342,-0.0018667,-0.01,0.7132,0.00017673,0
0.343,-0.0018667,-0.01,0.7133,7.2787e-05,0
0.344,-0.0018667,-0.01,0.71335,-5.1582e-05,0
0.345,-0.0018667,-0.01,0.71335,-0.00021309,0
0.346,-0.0018667,-0.01,0.71328,-0.00042532,0
0.347,-0.0018667,-0.01,0.71311,-0.00071248,0
0.348,-0.0018667,-0.01,0.71284,-0.0011277,0
0.349,-0.0018667,-0.01,0.71231,-0.0016853,0
0.35,-0.0018667,-0.01,0.71154,-0.0024818,0
0.351,-0.0018667,-0.01,0.71074,-0.003629,0
0.352,-0.0018667,-0.01,0.70823,-0.0046231,0
0.353,-0.0018667,-0.01,0.70676,-0.0061215,0
0.354,-0.0018667,-0.01,0.70847,-0.006285,0
0.355,-0.0018667,-0.01,0.7068,0.0056641,0
0.356,-0.0018667,-0.01,0.715,0.035846,0
0.263,-0.0017333,-0.01,0.84413,-0.035494,0
0.264,-0.0017333,-0.01,0.83741,-0.02984,0
0.265,-0.0017333,-0.01,0.82504,-0.01879,0
